, "id", "k", "i", "j", "f", "Active"
1, 1, 1, 1, 1, -999.0, 0
2, 2, 1, 1, 2, -999.0, 0
3, 3, 1, 1, 3, -999.0, 0
4, 4, 1, 1, 4, -999.0, 0
5, 5, 1, 1, 5, -999.0, 0
6, 6, 1, 1, 6, -999.0, 0
7, 7, 1, 1, 7, -999.0, 0
8, 8, 1, 1, 8, -999.0, 0
9, 9, 1, 1, 9, -999.0, 0
10, 10, 1, 1, 10, -999.0, 0
11, 11, 1, 1, 11, 0.0, 1
12, 12, 1, 1, 12, 0.0, 1
13, 13, 1, 1, 13, 0.0, 1
14, 14, 1, 1, 14, 0.0, 1
15, 15, 1, 1, 15, 0.0, 1
16, 16, 1, 1, 16, 0.0, 1
17, 17, 1, 1, 17, 0.0, 1
18, 18, 1, 1, 18, 0.0, 1
19, 19, 1, 1, 19, 0.0, 1
20, 20, 1, 1, 20, 0.0, 1
21, 21, 1, 1, 21, 0.0, 1
22, 22, 1, 1, 22, 0.0, 1
23, 23, 1, 1, 23, 0.0, 1
24, 24, 1, 1, 24, 0.0, 1
25, 25, 1, 1, 25, 0.0, 1
26, 26, 1, 1, 26, 0.0, 1
27, 27, 1, 1, 27, 0.0, 1
28, 28, 1, 1, 28, 0.0, 1
29, 29, 1, 1, 29, 0.0, 1
30, 30, 1, 1, 30, 0.0, 1
31, 31, 1, 1, 31, 0.0, 1
32, 32, 1, 1, 32, 0.0, 1
33, 33, 1, 1, 33, 0.0, 1
34, 34, 1, 1, 34, 0.0, 1
35, 35, 1, 1, 35, 0.0, 1
36, 36, 1, 1, 36, 0.0, 1
37, 37, 1, 1, 37, 0.0, 1
38, 38, 1, 1, 38, 0.0, 1
39, 39, 1, 1, 39, 0.0, 1
40, 40, 1, 1, 40, 0.0, 1
41, 41, 1, 1, 41, 0.0, 1
42, 42, 1, 1, 42, 0.0, 1
43, 43, 1, 1, 43, 0.0, 1
44, 44, 1, 1, 44, 0.0, 1
45, 45, 1, 1, 45, 0.0, 1
46, 46, 1, 1, 46, 0.0, 1
47, 47, 1, 1, 47, 0.0, 1
48, 48, 1, 1, 48, 0.0, 1
49, 49, 1, 1, 49, 0.0, 1
50, 50, 1, 1, 50, 0.0, 1
51, 51, 1, 1, 51, 0.0, 1
52, 52, 1, 1, 52, -999.0, 0
53, 53, 1, 1, 53, -999.0, 0
54, 54, 1, 1, 54, -999.0, 0
55, 55, 1, 1, 55, -999.0, 0
56, 56, 1, 1, 56, -999.0, 0
57, 57, 1, 1, 57, -999.0, 0
58, 58, 1, 1, 58, -999.0, 0
59, 59, 1, 1, 59, -999.0, 0
60, 60, 1, 1, 60, -999.0, 0
61, 61, 1, 1, 61, -999.0, 0
62, 62, 1, 2, 1, -999.0, 0
63, 63, 1, 2, 2, -999.0, 0
64, 64, 1, 2, 3, -999.0, 0
65, 65, 1, 2, 4, -999.0, 0
66, 66, 1, 2, 5, -999.0, 0
67, 67, 1, 2, 6, -999.0, 0
68, 68, 1, 2, 7, -999.0, 0
69, 69, 1, 2, 8, -999.0, 0
70, 70, 1, 2, 9, -999.0, 0
71, 71, 1, 2, 10, 0.0, 1
72, 72, 1, 2, 11, 5.391229, 1
73, 73, 1, 2, 12, 9.093152, 1
74, 74, 1, 2, 13, 11.70721, 1
75, 75, 1, 2, 14, 13.64728, 1
76, 76, 1, 2, 15, 15.15168, 1
77, 77, 1, 2, 16, 16.35769, 1
78, 78, 1, 2, 17, 17.34793, 1
79, 79, 1, 2, 18, 18.17484, 1
80, 80, 1, 2, 19, 18.87335, 1
81, 81, 1, 2, 20, 19.4677, 1
82, 82, 1, 2, 21, 19.97532, 1
83, 83, 1, 2, 22, 20.40905, 1
84, 84, 1, 2, 23, 20.77856, 1
85, 85, 1, 2, 24, 21.09126, 1
86, 86, 1, 2, 25, 21.35287, 1
87, 87, 1, 2, 26, 21.56782, 1
88, 88, 1, 2, 27, 21.73953, 1
89, 89, 1, 2, 28, 21.8706, 1
90, 90, 1, 2, 29, 21.96293, 1
91, 91, 1, 2, 30, 22.01783, 1
92, 92, 1, 2, 31, 22.03605, 1
93, 93, 1, 2, 32, 22.01784, 1
94, 94, 1, 2, 33, 21.96296, 1
95, 95, 1, 2, 34, 21.87064, 1
96, 96, 1, 2, 35, 21.73958, 1
97, 97, 1, 2, 36, 21.56788, 1
98, 98, 1, 2, 37, 21.35293, 1
99, 99, 1, 2, 38, 21.09132, 1
100, 100, 1, 2, 39, 20.77861, 1
101, 101, 1, 2, 40, 20.40908, 1
102, 102, 1, 2, 41, 19.97534, 1
103, 103, 1, 2, 42, 19.46769, 1
104, 104, 1, 2, 43, 18.8733, 1
105, 105, 1, 2, 44, 18.17474, 1
106, 106, 1, 2, 45, 17.34776, 1
107, 107, 1, 2, 46, 16.35744, 1
108, 108, 1, 2, 47, 15.15135, 1
109, 109, 1, 2, 48, 13.64687, 1
110, 110, 1, 2, 49, 11.70675, 1
111, 111, 1, 2, 50, 9.092669, 1
112, 112, 1, 2, 51, 5.390721, 1
113, 113, 1, 2, 52, 0.0, 1
114, 114, 1, 2, 53, -999.0, 0
115, 115, 1, 2, 54, -999.0, 0
116, 116, 1, 2, 55, -999.0, 0
117, 117, 1, 2, 56, -999.0, 0
118, 118, 1, 2, 57, -999.0, 0
119, 119, 1, 2, 58, -999.0, 0
120, 120, 1, 2, 59, -999.0, 0
121, 121, 1, 2, 60, -999.0, 0
122, 122, 1, 2, 61, -999.0, 0
123, 123, 1, 3, 1, -999.0, 0
124, 124, 1, 3, 2, -999.0, 0
125, 125, 1, 3, 3, -999.0, 0
126, 126, 1, 3, 4, -999.0, 0
127, 127, 1, 3, 5, -999.0, 0
128, 128, 1, 3, 6, -999.0, 0
129, 129, 1, 3, 7, -999.0, 0
130, 130, 1, 3, 8, -999.0, 0
131, 131, 1, 3, 9, -999.0, 0
132, 132, 1, 3, 10, 0.0, 1
133, 133, 1, 3, 11, 10.85671, 1
134, 134, 1, 3, 12, 17.6743, 1
135, 135, 1, 3, 13, 22.4988, 1
136, 136, 1, 3, 14, 26.14653, 1
137, 137, 1, 3, 15, 29.02155, 1
138, 138, 1, 3, 16, 31.35304, 1
139, 139, 1, 3, 17, 33.28244, 1
140, 140, 1, 3, 18, 34.90223, 1
141, 141, 1, 3, 19, 36.27562, 1
142, 142, 1, 3, 20, 37.44736, 1
143, 143, 1, 3, 21, 38.45007, 1
144, 144, 1, 3, 22, 39.30806, 1
145, 145, 1, 3, 23, 40.03983, 1
146, 146, 1, 3, 24, 40.65963, 1
147, 147, 1, 3, 25, 41.17849, 1
148, 148, 1, 3, 26, 41.60503, 1
149, 149, 1, 3, 27, 41.94589, 1
150, 150, 1, 3, 28, 42.20614, 1
151, 151, 1, 3, 29, 42.38951, 1
152, 152, 1, 3, 30, 42.49854, 1
153, 153, 1, 3, 31, 42.53472, 1
154, 154, 1, 3, 32, 42.49854, 1
155, 155, 1, 3, 33, 42.3895, 1
156, 156, 1, 3, 34, 42.20613, 1
157, 157, 1, 3, 35, 41.94586, 1
158, 158, 1, 3, 36, 41.60498, 1
159, 159, 1, 3, 37, 41.17842, 1
160, 160, 1, 3, 38, 40.65952, 1
161, 161, 1, 3, 39, 40.03968, 1
162, 162, 1, 3, 40, 39.30784, 1
163, 163, 1, 3, 41, 38.44979, 1
164, 164, 1, 3, 42, 37.44703, 1
165, 165, 1, 3, 43, 36.27522, 1
166, 166, 1, 3, 44, 34.90176, 1
167, 167, 1, 3, 45, 33.28188, 1
168, 168, 1, 3, 46, 31.35239, 1
169, 169, 1, 3, 47, 29.0208, 1
170, 170, 1, 3, 48, 26.14569, 1
171, 171, 1, 3, 49, 22.49791, 1
172, 172, 1, 3, 50, 17.67346, 1
173, 173, 1, 3, 51, 10.8561, 1
174, 174, 1, 3, 52, 0.0, 1
175, 175, 1, 3, 53, -999.0, 0
176, 176, 1, 3, 54, -999.0, 0
177, 177, 1, 3, 55, -999.0, 0
178, 178, 1, 3, 56, -999.0, 0
179, 179, 1, 3, 57, -999.0, 0
180, 180, 1, 3, 58, -999.0, 0
181, 181, 1, 3, 59, -999.0, 0
182, 182, 1, 3, 60, -999.0, 0
183, 183, 1, 3, 61, -999.0, 0
184, 184, 1, 4, 1, -999.0, 0
185, 185, 1, 4, 2, -999.0, 0
186, 186, 1, 4, 3, -999.0, 0
187, 187, 1, 4, 4, -999.0, 0
188, 188, 1, 4, 5, -999.0, 0
189, 189, 1, 4, 6, -999.0, 0
190, 190, 1, 4, 7, -999.0, 0
191, 191, 1, 4, 8, -999.0, 0
192, 192, 1, 4, 9, 0.0, 1
193, 193, 1, 4, 10, 8.925217, 1
194, 194, 1, 4, 11, 18.68875, 1
195, 195, 1, 4, 12, 26.62661, 1
196, 196, 1, 4, 13, 32.86527, 1
197, 197, 1, 4, 14, 37.82652, 1
198, 198, 1, 4, 15, 41.84858, 1
199, 199, 1, 4, 16, 45.16761, 1
200, 200, 1, 4, 17, 47.94598, 1
201, 201, 1, 4, 18, 50.29705, 1
202, 202, 1, 4, 19, 52.30171, 1
203, 203, 1, 4, 20, 54.01906, 1
204, 204, 1, 4, 21, 55.49316, 1
205, 205, 1, 4, 22, 56.75743, 1
206, 206, 1, 4, 23, 57.83762, 1
207, 207, 1, 4, 24, 58.75376, 1
208, 208, 1, 4, 25, 59.52151, 1
209, 209, 1, 4, 26, 60.15317, 1
210, 210, 1, 4, 27, 60.65826, 1
211, 211, 1, 4, 28, 61.04409, 1
212, 212, 1, 4, 29, 61.31602, 1
213, 213, 1, 4, 30, 61.47775, 1
214, 214, 1, 4, 31, 61.53142, 1
215, 215, 1, 4, 32, 61.47775, 1
216, 216, 1, 4, 33, 61.31603, 1
217, 217, 1, 4, 34, 61.04411, 1
218, 218, 1, 4, 35, 60.65828, 1
219, 219, 1, 4, 36, 60.15317, 1
220, 220, 1, 4, 37, 59.5215, 1
221, 221, 1, 4, 38, 58.7537, 1
222, 222, 1, 4, 39, 57.83752, 1
223, 223, 1, 4, 40, 56.75727, 1
224, 224, 1, 4, 41, 55.49294, 1
225, 225, 1, 4, 42, 54.0188, 1
226, 226, 1, 4, 43, 52.3014, 1
227, 227, 1, 4, 44, 50.2967, 1
228, 228, 1, 4, 45, 47.9456, 1
229, 229, 1, 4, 46, 45.16717, 1
230, 230, 1, 4, 47, 41.84807, 1
231, 231, 1, 4, 48, 37.82595, 1
232, 232, 1, 4, 49, 32.86471, 1
233, 233, 1, 4, 50, 26.62582, 1
234, 234, 1, 4, 51, 18.68808, 1
235, 235, 1, 4, 52, 8.924641, 1
236, 236, 1, 4, 53, 0.0, 1
237, 237, 1, 4, 54, -999.0, 0
238, 238, 1, 4, 55, -999.0, 0
239, 239, 1, 4, 56, -999.0, 0
240, 240, 1, 4, 57, -999.0, 0
241, 241, 1, 4, 58, -999.0, 0
242, 242, 1, 4, 59, -999.0, 0
243, 243, 1, 4, 60, -999.0, 0
244, 244, 1, 4, 61, -999.0, 0
245, 245, 1, 5, 1, -999.0, 0
246, 246, 1, 5, 2, -999.0, 0
247, 247, 1, 5, 3, -999.0, 0
248, 248, 1, 5, 4, -999.0, 0
249, 249, 1, 5, 5, -999.0, 0
250, 250, 1, 5, 6, -999.0, 0
251, 251, 1, 5, 7, -999.0, 0
252, 252, 1, 5, 8, -999.0, 0
253, 253, 1, 5, 9, 0.0, 1
254, 254, 1, 5, 10, 15.45926, 1
255, 255, 1, 5, 11, 26.7287, 1
256, 256, 1, 5, 12, 35.6635, 1
257, 257, 1, 5, 13, 42.90494, 1
258, 258, 1, 5, 14, 48.8498, 1
259, 259, 1, 5, 15, 53.78858, 1
260, 260, 1, 5, 16, 57.93675, 1
261, 261, 1, 5, 17, 61.45352, 1
262, 262, 1, 5, 18, 64.45692, 1
263, 263, 1, 5, 19, 67.0352, 1
264, 264, 1, 5, 20, 69.25518, 1
265, 265, 1, 5, 21, 71.16805, 1
266, 266, 1, 5, 22, 72.81348, 1
267, 267, 1, 5, 23, 74.22255, 1
268, 268, 1, 5, 24, 75.41974, 1
269, 269, 1, 5, 25, 76.42442, 1
270, 270, 1, 5, 26, 77.25188, 1
271, 271, 1, 5, 27, 77.91409, 1
272, 272, 1, 5, 28, 78.42023, 1
273, 273, 1, 5, 29, 78.77713, 1
274, 274, 1, 5, 30, 78.98945, 1
275, 275, 1, 5, 31, 79.05993, 1
276, 276, 1, 5, 32, 78.98948, 1
277, 277, 1, 5, 33, 78.77718, 1
278, 278, 1, 5, 34, 78.4203, 1
279, 279, 1, 5, 35, 77.91415, 1
280, 280, 1, 5, 36, 77.25195, 1
281, 281, 1, 5, 37, 76.42448, 1
282, 282, 1, 5, 38, 75.41978, 1
283, 283, 1, 5, 39, 74.22256, 1
284, 284, 1, 5, 40, 72.81344, 1
285, 285, 1, 5, 41, 71.16795, 1
286, 286, 1, 5, 42, 69.25503, 1
287, 287, 1, 5, 43, 67.035, 1
288, 288, 1, 5, 44, 64.4567, 1
289, 289, 1, 5, 45, 61.45329, 1
290, 290, 1, 5, 46, 57.93651, 1
291, 291, 1, 5, 47, 53.78832, 1
292, 292, 1, 5, 48, 48.84941, 1
293, 293, 1, 5, 49, 42.90425, 1
294, 294, 1, 5, 50, 35.66297, 1
295, 295, 1, 5, 51, 26.72809, 1
296, 296, 1, 5, 52, 15.45883, 1
297, 297, 1, 5, 53, 0.0, 1
298, 298, 1, 5, 54, -999.0, 0
299, 299, 1, 5, 55, -999.0, 0
300, 300, 1, 5, 56, -999.0, 0
301, 301, 1, 5, 57, -999.0, 0
302, 302, 1, 5, 58, -999.0, 0
303, 303, 1, 5, 59, -999.0, 0
304, 304, 1, 5, 60, -999.0, 0
305, 305, 1, 5, 61, -999.0, 0
306, 306, 1, 6, 1, -999.0, 0
307, 307, 1, 6, 2, -999.0, 0
308, 308, 1, 6, 3, -999.0, 0
309, 309, 1, 6, 4, -999.0, 0
310, 310, 1, 6, 5, -999.0, 0
311, 311, 1, 6, 6, -999.0, 0
312, 312, 1, 6, 7, -999.0, 0
313, 313, 1, 6, 8, 0.0, 1
314, 314, 1, 6, 9, 11.95939, 1
315, 315, 1, 6, 10, 24.50699, 1
316, 316, 1, 6, 11, 35.47294, 1
317, 317, 1, 6, 12, 44.77924, 1
318, 318, 1, 6, 13, 52.63647, 1
319, 319, 1, 6, 14, 59.28158, 1
320, 320, 1, 6, 15, 64.92694, 1
321, 321, 1, 6, 16, 69.74895, 1
322, 322, 1, 6, 17, 73.88902, 1
323, 323, 1, 6, 18, 77.45866, 1
324, 324, 1, 6, 19, 80.54542, 1
325, 325, 1, 6, 20, 83.2181, 1
326, 326, 1, 6, 21, 85.53103, 1
327, 327, 1, 6, 22, 87.52731, 1
328, 328, 1, 6, 23, 89.24137, 1
329, 329, 1, 6, 24, 90.70072, 1
330, 330, 1, 6, 25, 91.9274, 1
331, 331, 1, 6, 26, 92.93898, 1
332, 332, 1, 6, 27, 93.74934, 1
333, 333, 1, 6, 28, 94.36918, 1
334, 334, 1, 6, 29, 94.80646, 1
335, 335, 1, 6, 30, 95.06669, 1
336, 336, 1, 6, 31, 95.15309, 1
337, 337, 1, 6, 32, 95.06673, 1
338, 338, 1, 6, 33, 94.80653, 1
339, 339, 1, 6, 34, 94.36926, 1
340, 340, 1, 6, 35, 93.74944, 1
341, 341, 1, 6, 36, 92.93908, 1
342, 342, 1, 6, 37, 91.92749, 1
343, 343, 1, 6, 38, 90.70081, 1
344, 344, 1, 6, 39, 89.24145, 1
345, 345, 1, 6, 40, 87.52737, 1
346, 346, 1, 6, 41, 85.53103, 1
347, 347, 1, 6, 42, 83.21804, 1
348, 348, 1, 6, 43, 80.5453, 1
349, 349, 1, 6, 44, 77.45852, 1
350, 350, 1, 6, 45, 73.88886, 1
351, 351, 1, 6, 46, 69.74876, 1
352, 352, 1, 6, 47, 64.92669, 1
353, 353, 1, 6, 48, 59.28129, 1
354, 354, 1, 6, 49, 52.63595, 1
355, 355, 1, 6, 50, 44.77878, 1
356, 356, 1, 6, 51, 35.47234, 1
357, 357, 1, 6, 52, 24.50664, 1
358, 358, 1, 6, 53, 11.95897, 1
359, 359, 1, 6, 54, 0.0, 1
360, 360, 1, 6, 55, -999.0, 0
361, 361, 1, 6, 56, -999.0, 0
362, 362, 1, 6, 57, -999.0, 0
363, 363, 1, 6, 58, -999.0, 0
364, 364, 1, 6, 59, -999.0, 0
365, 365, 1, 6, 60, -999.0, 0
366, 366, 1, 6, 61, -999.0, 0
367, 367, 1, 7, 1, -999.0, 0
368, 368, 1, 7, 2, -999.0, 0
369, 369, 1, 7, 3, -999.0, 0
370, 370, 1, 7, 4, -999.0, 0
371, 371, 1, 7, 5, -999.0, 0
372, 372, 1, 7, 6, -999.0, 0
373, 373, 1, 7, 7, 0.0, 1
374, 374, 1, 7, 8, 9.997709, 1
375, 375, 1, 7, 9, 21.77157, 1
376, 376, 1, 7, 10, 33.52468, 1
377, 377, 1, 7, 11, 44.2631, 1
378, 378, 1, 7, 12, 53.73558, 1
379, 379, 1, 7, 13, 61.97746, 1
380, 380, 1, 7, 14, 69.11568, 1
381, 381, 1, 7, 15, 75.29556, 1
382, 382, 1, 7, 16, 80.65352, 1
383, 383, 1, 7, 17, 85.30811, 1
384, 384, 1, 7, 18, 89.35862, 1
385, 385, 1, 7, 19, 92.88674, 1
386, 386, 1, 7, 20, 95.95914, 1
387, 387, 1, 7, 21, 98.63007, 1
388, 388, 1, 7, 22, 100.9437, 1
389, 389, 1, 7, 23, 102.9359, 1
390, 390, 1, 7, 24, 104.6359, 1
391, 391, 1, 7, 25, 106.0674, 1
392, 392, 1, 7, 26, 107.2496, 1
393, 393, 1, 7, 27, 108.1977, 1
394, 394, 1, 7, 28, 108.9234, 1
395, 395, 1, 7, 29, 109.4357, 1
396, 396, 1, 7, 30, 109.7407, 1
397, 397, 1, 7, 31, 109.842, 1
398, 398, 1, 7, 32, 109.7408, 1
399, 399, 1, 7, 33, 109.4358, 1
400, 400, 1, 7, 34, 108.9235, 1
401, 401, 1, 7, 35, 108.1978, 1
402, 402, 1, 7, 36, 107.2497, 1
403, 403, 1, 7, 37, 106.0675, 1
404, 404, 1, 7, 38, 104.636, 1
405, 405, 1, 7, 39, 102.936, 1
406, 406, 1, 7, 40, 100.9438, 1
407, 407, 1, 7, 41, 98.6302, 1
408, 408, 1, 7, 42, 95.9592, 1
409, 409, 1, 7, 43, 92.88672, 1
410, 410, 1, 7, 44, 89.35853, 1
411, 411, 1, 7, 45, 85.30798, 1
412, 412, 1, 7, 46, 80.65332, 1
413, 413, 1, 7, 47, 75.29517, 1
414, 414, 1, 7, 48, 69.11524, 1
415, 415, 1, 7, 49, 61.9774, 1
416, 416, 1, 7, 50, 53.73518, 1
417, 417, 1, 7, 51, 44.26263, 1
418, 418, 1, 7, 52, 33.52418, 1
419, 419, 1, 7, 53, 21.77131, 1
420, 420, 1, 7, 54, 9.997335, 1
421, 421, 1, 7, 55, 0.0, 1
422, 422, 1, 7, 56, -999.0, 0
423, 423, 1, 7, 57, -999.0, 0
424, 424, 1, 7, 58, -999.0, 0
425, 425, 1, 7, 59, -999.0, 0
426, 426, 1, 7, 60, -999.0, 0
427, 427, 1, 7, 61, -999.0, 0
428, 428, 1, 8, 1, -999.0, 0
429, 429, 1, 8, 2, -999.0, 0
430, 430, 1, 8, 3, -999.0, 0
431, 431, 1, 8, 4, -999.0, 0
432, 432, 1, 8, 5, -999.0, 0
433, 433, 1, 8, 6, -999.0, 0
434, 434, 1, 8, 7, 0.0, 1
435, 435, 1, 8, 8, 16.6895, 1
436, 436, 1, 8, 9, 30.03118, 1
437, 437, 1, 8, 10, 41.95927, 1
438, 438, 1, 8, 11, 52.71517, 1
439, 439, 1, 8, 12, 62.31941, 1
440, 440, 1, 8, 13, 70.82214, 1
441, 441, 1, 8, 14, 78.31173, 1
442, 442, 1, 8, 15, 84.89307, 1
443, 443, 1, 8, 16, 90.67136, 1
444, 444, 1, 8, 17, 95.74362, 1
445, 445, 1, 8, 18, 100.1953, 1
446, 446, 1, 8, 19, 104.0998, 1
447, 447, 1, 8, 20, 107.519, 1
448, 448, 1, 8, 21, 110.5049, 1
449, 449, 1, 8, 22, 113.1007, 1
450, 450, 1, 8, 23, 115.3425, 1
451, 451, 1, 8, 24, 117.2601, 1
452, 452, 1, 8, 25, 118.8779, 1
453, 453, 1, 8, 26, 120.2158, 1
454, 454, 1, 8, 27, 121.29, 1
455, 455, 1, 8, 28, 122.1131, 1
456, 456, 1, 8, 29, 122.6944, 1
457, 457, 1, 8, 30, 123.0407, 1
458, 458, 1, 8, 31, 123.1557, 1
459, 459, 1, 8, 32, 123.0407, 1
460, 460, 1, 8, 33, 122.6945, 1
461, 461, 1, 8, 34, 122.1132, 1
462, 462, 1, 8, 35, 121.2902, 1
463, 463, 1, 8, 36, 120.216, 1
464, 464, 1, 8, 37, 118.878, 1
465, 465, 1, 8, 38, 117.2603, 1
466, 466, 1, 8, 39, 115.3428, 1
467, 467, 1, 8, 40, 113.101, 1
468, 468, 1, 8, 41, 110.5051, 1
469, 469, 1, 8, 42, 107.5192, 1
470, 470, 1, 8, 43, 104.0999, 1
471, 471, 1, 8, 44, 100.1953, 1
472, 472, 1, 8, 45, 95.7435, 1
473, 473, 1, 8, 46, 90.67122, 1
474, 474, 1, 8, 47, 84.89285, 1
475, 475, 1, 8, 48, 78.31133, 1
476, 476, 1, 8, 49, 70.82187, 1
477, 477, 1, 8, 50, 62.31917, 1
478, 478, 1, 8, 51, 52.71497, 1
479, 479, 1, 8, 52, 41.95882, 1
480, 480, 1, 8, 53, 30.03081, 1
481, 481, 1, 8, 54, 16.68936, 1
482, 482, 1, 8, 55, 0.0, 1
483, 483, 1, 8, 56, -999.0, 0
484, 484, 1, 8, 57, -999.0, 0
485, 485, 1, 8, 58, -999.0, 0
486, 486, 1, 8, 59, -999.0, 0
487, 487, 1, 8, 60, -999.0, 0
488, 488, 1, 8, 61, -999.0, 0
489, 489, 1, 9, 1, -999.0, 0
490, 490, 1, 9, 2, -999.0, 0
491, 491, 1, 9, 3, -999.0, 0
492, 492, 1, 9, 4, -999.0, 0
493, 493, 1, 9, 5, -999.0, 0
494, 494, 1, 9, 6, 0.0, 1
495, 495, 1, 9, 7, 11.17479, 1
496, 496, 1, 9, 8, 25.07372, 1
497, 497, 1, 9, 9, 38.09682, 1
498, 498, 1, 9, 10, 49.96436, 1
499, 499, 1, 9, 11, 60.71771, 1
500, 500, 1, 9, 12, 70.40482, 1
501, 501, 1, 9, 13, 79.08223, 1
502, 502, 1, 9, 14, 86.82089, 1
503, 503, 1, 9, 15, 93.70107, 1
504, 504, 1, 9, 16, 99.80505, 1
505, 505, 1, 9, 17, 105.2117, 1
506, 506, 1, 9, 18, 109.9931, 1
507, 507, 1, 9, 19, 114.2134, 1
508, 508, 1, 9, 20, 117.9288, 1
509, 509, 1, 9, 21, 121.1873, 1
510, 510, 1, 9, 22, 124.0303, 1
511, 511, 1, 9, 23, 126.4927, 1
512, 512, 1, 9, 24, 128.6039, 1
513, 513, 1, 9, 25, 130.3884, 1
514, 514, 1, 9, 26, 131.8665, 1
515, 515, 1, 9, 27, 133.0546, 1
516, 516, 1, 9, 28, 133.9658, 1
517, 517, 1, 9, 29, 134.6097, 1
518, 518, 1, 9, 30, 134.9934, 1
519, 519, 1, 9, 31, 135.1208, 1
520, 520, 1, 9, 32, 134.9934, 1
521, 521, 1, 9, 33, 134.6098, 1
522, 522, 1, 9, 34, 133.9658, 1
523, 523, 1, 9, 35, 133.0547, 1
524, 524, 1, 9, 36, 131.8667, 1
525, 525, 1, 9, 37, 130.3886, 1
526, 526, 1, 9, 38, 128.6042, 1
527, 527, 1, 9, 39, 126.493, 1
528, 528, 1, 9, 40, 124.0307, 1
529, 529, 1, 9, 41, 121.1877, 1
530, 530, 1, 9, 42, 117.929, 1
531, 531, 1, 9, 43, 114.2136, 1
532, 532, 1, 9, 44, 109.9931, 1
533, 533, 1, 9, 45, 105.2115, 1
534, 534, 1, 9, 46, 99.80491, 1
535, 535, 1, 9, 47, 93.70103, 1
536, 536, 1, 9, 48, 86.82075, 1
537, 537, 1, 9, 49, 79.08181, 1
538, 538, 1, 9, 50, 70.40472, 1
539, 539, 1, 9, 51, 60.71749, 1
540, 540, 1, 9, 52, 49.96421, 1
541, 541, 1, 9, 53, 38.0965, 1
542, 542, 1, 9, 54, 25.07367, 1
543, 543, 1, 9, 55, 11.17453, 1
544, 544, 1, 9, 56, 0.0, 1
545, 545, 1, 9, 57, -999.0, 0
546, 546, 1, 9, 58, -999.0, 0
547, 547, 1, 9, 59, -999.0, 0
548, 548, 1, 9, 60, -999.0, 0
549, 549, 1, 9, 61, -999.0, 0
550, 550, 1, 10, 1, -999.0, 0
551, 551, 1, 10, 2, -999.0, 0
552, 552, 1, 10, 3, -999.0, 0
553, 553, 1, 10, 4, -999.0, 0
554, 554, 1, 10, 5, -999.0, 0
555, 555, 1, 10, 6, 0.0, 1
556, 556, 1, 10, 7, 18.11901, 1
557, 557, 1, 10, 8, 32.73941, 1
558, 558, 1, 10, 9, 45.71674, 1
559, 559, 1, 10, 10, 57.48341, 1
560, 560, 1, 10, 11, 68.18743, 1
561, 561, 1, 10, 12, 77.90231, 1
562, 562, 1, 10, 13, 86.68519, 1
563, 563, 1, 10, 14, 94.59462, 1
564, 564, 1, 10, 15, 101.6934, 1
565, 565, 1, 10, 16, 108.0462, 1
566, 566, 1, 10, 17, 113.7168, 1
567, 567, 1, 10, 18, 118.7653, 1
568, 568, 1, 10, 19, 123.2469, 1
569, 569, 1, 10, 20, 127.2113, 1
570, 570, 1, 10, 21, 130.7024, 1
571, 571, 1, 10, 22, 133.7585, 1
572, 572, 1, 10, 23, 136.4127, 1
573, 573, 1, 10, 24, 138.6936, 1
574, 574, 1, 10, 25, 140.625, 1
575, 575, 1, 10, 26, 142.2272, 1
576, 576, 1, 10, 27, 143.5166, 1
577, 577, 1, 10, 28, 144.5062, 1
578, 578, 1, 10, 29, 145.2061, 1
579, 579, 1, 10, 30, 145.6233, 1
580, 580, 1, 10, 31, 145.7618, 1
581, 581, 1, 10, 32, 145.6232, 1
582, 582, 1, 10, 33, 145.2061, 1
583, 583, 1, 10, 34, 144.5062, 1
584, 584, 1, 10, 35, 143.5167, 1
585, 585, 1, 10, 36, 142.2274, 1
586, 586, 1, 10, 37, 140.6253, 1
587, 587, 1, 10, 38, 138.6939, 1
588, 588, 1, 10, 39, 136.4131, 1
589, 589, 1, 10, 40, 133.7588, 1
590, 590, 1, 10, 41, 130.7027, 1
591, 591, 1, 10, 42, 127.2116, 1
592, 592, 1, 10, 43, 123.2471, 1
593, 593, 1, 10, 44, 118.7653, 1
594, 594, 1, 10, 45, 113.7166, 1
595, 595, 1, 10, 46, 108.046, 1
596, 596, 1, 10, 47, 101.6933, 1
597, 597, 1, 10, 48, 94.59478, 1
598, 598, 1, 10, 49, 86.68512, 1
599, 599, 1, 10, 50, 77.90203, 1
600, 600, 1, 10, 51, 68.18742, 1
601, 601, 1, 10, 52, 57.48331, 1
602, 602, 1, 10, 53, 45.71669, 1
603, 603, 1, 10, 54, 32.73925, 1
604, 604, 1, 10, 55, 18.11905, 1
605, 605, 1, 10, 56, 0.0, 1
606, 606, 1, 10, 57, -999.0, 0
607, 607, 1, 10, 58, -999.0, 0
608, 608, 1, 10, 59, -999.0, 0
609, 609, 1, 10, 60, -999.0, 0
610, 610, 1, 10, 61, -999.0, 0
611, 611, 1, 11, 1, -999.0, 0
612, 612, 1, 11, 2, -999.0, 0
613, 613, 1, 11, 3, -999.0, 0
614, 614, 1, 11, 4, -999.0, 0
615, 615, 1, 11, 5, 0.0, 1
616, 616, 1, 11, 6, 12.58771, 1
617, 617, 1, 11, 7, 26.90277, 1
