, "id", "k", "i", "j", "f"
701, 701, 1, 23, 19, 76.7774
702, 702, 1, 23, 20, 74.19465
703, 703, 1, 23, 21, 70.91824
704, 704, 1, 23, 22, 66.94817
705, 705, 1, 23, 23, 62.28443
706, 706, 1, 23, 24, 56.92699
707, 707, 1, 23, 25, 50.87582
708, 708, 1, 23, 26, 44.13092
709, 709, 1, 23, 27, 36.69225
710, 710, 1, 23, 28, 28.55978
711, 711, 1, 23, 29, 19.73353
712, 712, 1, 23, 30, 10.2136
713, 713, 1, 23, 31, 0.0
714, 714, 1, 24, 1, 60.0
715, 715, 1, 24, 2, 66.21394
716, 716, 1, 24, 3, 71.73347
717, 717, 1, 24, 4, 76.55957
718, 718, 1, 24, 5, 80.69198
719, 719, 1, 24, 6, 84.13068
720, 720, 1, 24, 7, 86.87569
721, 721, 1, 24, 8, 88.92693
722, 722, 1, 24, 9, 90.28442
723, 723, 1, 24, 10, 90.94821
724, 724, 1, 24, 11, 90.91832
725, 725, 1, 24, 12, 90.19477
726, 726, 1, 24, 13, 88.77752
727, 727, 1, 24, 14, 86.66649
728, 728, 1, 24, 15, 83.86159
729, 729, 1, 24, 16, 80.36288
730, 730, 1, 24, 17, 79.86205
731, 731, 1, 24, 18, 78.66651
732, 732, 1, 24, 19, 76.7774
733, 733, 1, 24, 20, 74.19465
734, 734, 1, 24, 21, 70.91827
735, 735, 1, 24, 22, 66.9482
736, 736, 1, 24, 23, 62.28445
737, 737, 1, 24, 24, 56.92702
738, 738, 1, 24, 25, 50.87585
739, 739, 1, 24, 26, 44.1309
740, 740, 1, 24, 27, 36.69218
741, 741, 1, 24, 28, 28.5597
742, 742, 1, 24, 29, 19.7335
743, 743, 1, 24, 30, 10.21361
744, 744, 1, 24, 31, 0.0
745, 745, 1, 25, 1, 60.0
746, 746, 1, 25, 2, 66.21394
747, 747, 1, 25, 3, 71.73344
748, 748, 1, 25, 4, 76.55952
749, 749, 1, 25, 5, 80.69191
750, 750, 1, 25, 6, 84.13062
751, 751, 1, 25, 7, 86.87569
752, 752, 1, 25, 8, 88.92706
753, 753, 1, 25, 9, 90.28462
754, 754, 1, 25, 10, 90.9484
755, 755, 1, 25, 11, 90.91846
756, 756, 1, 25, 12, 90.19483
757, 757, 1, 25, 13, 88.77752
758, 758, 1, 25, 14, 86.66646
759, 759, 1, 25, 15, 83.86156
760, 760, 1, 25, 16, 80.36288
761, 761, 1, 25, 17, 79.86205
762, 762, 1, 25, 18, 78.66651
763, 763, 1, 25, 19, 76.77739
764, 764, 1, 25, 20, 74.19465
765, 765, 1, 25, 21, 70.9183
766, 766, 1, 25, 22, 66.94827
767, 767, 1, 25, 23, 62.28451
768, 768, 1, 25, 24, 56.92706
769, 769, 1, 25, 25, 50.87589
770, 770, 1, 25, 26, 44.13093
771, 771, 1, 25, 27, 36.69216
772, 772, 1, 25, 28, 28.55962
773, 773, 1, 25, 29, 19.7334
774, 774, 1, 25, 30, 10.21357
775, 775, 1, 25, 31, 0.0
776, 776, 1, 26, 1, 60.0
777, 777, 1, 26, 2, 66.21397
778, 778, 1, 26, 3, 71.73344
779, 779, 1, 26, 4, 76.55949
780, 780, 1, 26, 5, 80.69189
781, 781, 1, 26, 6, 84.13055
782, 782, 1, 26, 7, 86.8756
783, 783, 1, 26, 8, 88.92704
784, 784, 1, 26, 9, 90.28474
785, 785, 1, 26, 10, 90.9486
786, 786, 1, 26, 11, 90.91866
787, 787, 1, 26, 12, 90.19495
788, 788, 1, 26, 13, 88.77755
789, 789, 1, 26, 14, 86.66643
790, 790, 1, 26, 15, 83.8615
791, 791, 1, 26, 16, 80.36288
792, 792, 1, 26, 17, 79.86206
793, 793, 1, 26, 18, 78.66651
794, 794, 1, 26, 19, 76.7774
795, 795, 1, 26, 20, 74.19465
796, 796, 1, 26, 21, 70.91832
797, 797, 1, 26, 22, 66.94835
798, 798, 1, 26, 23, 62.28462
799, 799, 1, 26, 24, 56.92713
800, 800, 1, 26, 25, 50.87592
801, 801, 1, 26, 26, 44.13094
802, 802, 1, 26, 27, 36.69215
803, 803, 1, 26, 28, 28.55955
804, 804, 1, 26, 29, 19.73328
805, 805, 1, 26, 30, 10.21349
806, 806, 1, 26, 31, 0.0
807, 807, 1, 27, 1, 60.0
808, 808, 1, 27, 2, 66.21399
809, 809, 1, 27, 3, 71.73345
810, 810, 1, 27, 4, 76.55949
811, 811, 1, 27, 5, 80.69192
812, 812, 1, 27, 6, 84.13058
813, 813, 1, 27, 7, 86.87554
814, 814, 1, 27, 8, 88.92693
815, 815, 1, 27, 9, 90.28469
816, 816, 1, 27, 10, 90.94867
817, 817, 1, 27, 11, 90.91879
818, 818, 1, 27, 12, 90.19507
819, 819, 1, 27, 13, 88.7776
820, 820, 1, 27, 14, 86.6664
821, 821, 1, 27, 15, 83.86142
822, 822, 1, 27, 16, 80.36288
823, 823, 1, 27, 17, 79.86207
824, 824, 1, 27, 18, 78.66652
825, 825, 1, 27, 19, 76.77745
826, 826, 1, 27, 20, 74.19473
827, 827, 1, 27, 21, 70.91836
828, 828, 1, 27, 22, 66.94839
829, 829, 1, 27, 23, 62.2847
830, 830, 1, 27, 24, 56.92719
831, 831, 1, 27, 25, 50.87591
832, 832, 1, 27, 26, 44.13089
833, 833, 1, 27, 27, 36.69209
834, 834, 1, 27, 28, 28.55947
835, 835, 1, 27, 29, 19.73318
836, 836, 1, 27, 30, 10.21342
837, 837, 1, 27, 31, 0.0
838, 838, 1, 28, 1, 60.0
839, 839, 1, 28, 2, 66.21403
840, 840, 1, 28, 3, 71.73351
841, 841, 1, 28, 4, 76.55952
842, 842, 1, 28, 5, 80.69193
843, 843, 1, 28, 6, 84.13066
844, 844, 1, 28, 7, 86.87561
845, 845, 1, 28, 8, 88.92688
846, 846, 1, 28, 9, 90.28455
847, 847, 1, 28, 10, 90.94853
848, 848, 1, 28, 11, 90.91871
849, 849, 1, 28, 12, 90.19503
850, 850, 1, 28, 13, 88.77755
851, 851, 1, 28, 14, 86.66633
852, 852, 1, 28, 15, 83.86132
853, 853, 1, 28, 16, 80.36288
854, 854, 1, 28, 17, 79.86208
855, 855, 1, 28, 18, 78.6665
856, 856, 1, 28, 19, 76.77748
857, 857, 1, 28, 20, 74.19491
858, 858, 1, 28, 21, 70.91853
859, 859, 1, 28, 22, 66.94846
860, 860, 1, 28, 23, 62.28469
861, 861, 1, 28, 24, 56.92715
862, 862, 1, 28, 25, 50.87582
863, 863, 1, 28, 26, 44.13075
864, 864, 1, 28, 27, 36.69195
865, 865, 1, 28, 28, 28.55937
866, 866, 1, 28, 29, 19.7331
867, 867, 1, 28, 30, 10.2134
868, 868, 1, 28, 31, 0.0
869, 869, 1, 29, 1, 60.0
870, 870, 1, 29, 2, 66.21406
871, 871, 1, 29, 3, 71.73359
872, 872, 1, 29, 4, 76.55974
873, 873, 1, 29, 5, 80.69195
874, 874, 1, 29, 6, 84.13062
875, 875, 1, 29, 7, 86.87561
876, 876, 1, 29, 8, 88.92684
877, 877, 1, 29, 9, 90.28438
878, 878, 1, 29, 10, 90.94826
879, 879, 1, 29, 11, 90.9184
880, 880, 1, 29, 12, 90.19477
881, 881, 1, 29, 13, 88.77736
882, 882, 1, 29, 14, 86.66621
883, 883, 1, 29, 15, 83.86126
884, 884, 1, 29, 16, 80.36288
885, 885, 1, 29, 17, 79.86211
886, 886, 1, 29, 18, 78.6665
887, 887, 1, 29, 19, 76.77743
888, 888, 1, 29, 20, 74.19502
889, 889, 1, 29, 21, 70.91877
890, 890, 1, 29, 22, 66.94861
891, 891, 1, 29, 23, 62.28468
892, 892, 1, 29, 24, 56.92702
893, 893, 1, 29, 25, 50.87563
894, 894, 1, 29, 26, 44.13055
895, 895, 1, 29, 27, 36.69178
896, 896, 1, 29, 28, 28.55928
897, 897, 1, 29, 29, 19.7331
898, 898, 1, 29, 30, 10.2135
899, 899, 1, 29, 31, 0.0
900, 900, 1, 30, 1, 60.0
901, 901, 1, 30, 2, 66.21405
902, 902, 1, 30, 3, 71.73354
903, 903, 1, 30, 4, 76.56007
904, 904, 1, 30, 5, 80.69243
905, 905, 1, 30, 6, 84.13073
906, 906, 1, 30, 7, 86.87535
907, 907, 1, 30, 8, 88.92638
908, 908, 1, 30, 9, 90.28385
909, 909, 1, 30, 10, 90.94772
910, 910, 1, 30, 11, 90.91795
911, 911, 1, 30, 12, 90.19447
912, 912, 1, 30, 13, 88.77721
913, 913, 1, 30, 14, 86.66625
914, 914, 1, 30, 15, 83.86145
915, 915, 1, 30, 16, 80.36288
916, 916, 1, 30, 17, 79.8622
917, 917, 1, 30, 18, 78.66661
918, 918, 1, 30, 19, 76.77753
919, 919, 1, 30, 20, 74.19485
920, 920, 1, 30, 21, 70.91854
921, 921, 1, 30, 22, 66.94845
922, 922, 1, 30, 23, 62.28456
923, 923, 1, 30, 24, 56.92692
924, 924, 1, 30, 25, 50.87554
925, 925, 1, 30, 26, 44.13046
926, 926, 1, 30, 27, 36.69173
927, 927, 1, 30, 28, 28.55933
928, 928, 1, 30, 29, 19.73327
929, 929, 1, 30, 30, 10.21381
930, 930, 1, 30, 31, 0.0
931, 931, 1, 31, 1, 60.0
932, 932, 1, 31, 2, 66.21408
933, 933, 1, 31, 3, 71.73348
934, 934, 1, 31, 4, 76.55949
935, 935, 1, 31, 5, 80.69195
936, 936, 1, 31, 6, 84.13056
937, 937, 1, 31, 7, 86.87537
938, 938, 1, 31, 8, 88.92647
939, 939, 1, 31, 9, 90.28392
940, 940, 1, 31, 10, 90.94777
941, 941, 1, 31, 11, 90.918
942, 942, 1, 31, 12, 90.19458
943, 943, 1, 31, 13, 88.77746
944, 944, 1, 31, 14, 86.66669
945, 945, 1, 31, 15, 83.86216
946, 946, 1, 31, 16, 80.36288
947, 947, 1, 31, 17, 79.86237
948, 948, 1, 31, 18, 78.66704
949, 949, 1, 31, 19, 76.7777
950, 950, 1, 31, 20, 74.19475
951, 951, 1, 31, 21, 70.91827
952, 952, 1, 31, 22, 66.94815
953, 953, 1, 31, 23, 62.28433
954, 954, 1, 31, 24, 56.92677
955, 955, 1, 31, 25, 50.87546
956, 956, 1, 31, 26, 44.13041
957, 957, 1, 31, 27, 36.69169
958, 958, 1, 31, 28, 28.55932
959, 959, 1, 31, 29, 19.73334
960, 960, 1, 31, 30, 10.21401
961, 961, 1, 31, 31, 0.0
