, "id", "k", "i", "j", "f"
701, 701, 1, 23, 19, 23.99978
702, 702, 1, 23, 20, 21.99965
703, 703, 1, 23, 21, 19.9996
704, 704, 1, 23, 22, 17.99963
705, 705, 1, 23, 23, 15.99971
706, 706, 1, 23, 24, 13.9998
707, 707, 1, 23, 25, 11.99984
708, 708, 1, 23, 26, 9.999823
709, 709, 1, 23, 27, 7.999764
710, 710, 1, 23, 28, 5.999717
711, 711, 1, 23, 29, 3.999762
712, 712, 1, 23, 30, 1.999873
713, 713, 1, 23, 31, 0.0
714, 714, 1, 24, 1, 60.0
715, 715, 1, 24, 2, 58.00008
716, 716, 1, 24, 3, 56.00013
717, 717, 1, 24, 4, 54.00002
718, 718, 1, 24, 5, 51.99991
719, 719, 1, 24, 6, 49.9999
720, 720, 1, 24, 7, 47.99995
721, 721, 1, 24, 8, 46.0
722, 722, 1, 24, 9, 44.0
723, 723, 1, 24, 10, 41.99998
724, 724, 1, 24, 11, 39.99994
725, 725, 1, 24, 12, 37.9999
726, 726, 1, 24, 13, 35.99984
727, 727, 1, 24, 14, 33.99982
728, 728, 1, 24, 15, 31.99984
729, 729, 1, 24, 16, 29.9999
730, 730, 1, 24, 17, 27.99996
731, 731, 1, 24, 18, 25.99994
732, 732, 1, 24, 19, 23.99985
733, 733, 1, 24, 20, 21.99972
734, 734, 1, 24, 21, 19.99962
735, 735, 1, 24, 22, 17.99959
736, 736, 1, 24, 23, 15.99963
737, 737, 1, 24, 24, 13.99972
738, 738, 1, 24, 25, 11.9998
739, 739, 1, 24, 26, 9.999819
740, 740, 1, 24, 27, 7.999773
741, 741, 1, 24, 28, 5.99971
742, 742, 1, 24, 29, 3.999742
743, 743, 1, 24, 30, 1.999872
744, 744, 1, 24, 31, 0.0
745, 745, 1, 25, 1, 60.0
746, 746, 1, 25, 2, 58.00011
747, 747, 1, 25, 3, 56.00018
748, 748, 1, 25, 4, 54.00007
749, 749, 1, 25, 5, 51.99993
750, 750, 1, 25, 6, 49.99988
751, 751, 1, 25, 7, 47.99996
752, 752, 1, 25, 8, 46.00005
753, 753, 1, 25, 9, 44.00008
754, 754, 1, 25, 10, 42.00004
755, 755, 1, 25, 11, 39.99998
756, 756, 1, 25, 12, 37.99991
757, 757, 1, 25, 13, 35.99982
758, 758, 1, 25, 14, 33.99974
759, 759, 1, 25, 15, 31.9997
760, 760, 1, 25, 16, 29.99973
761, 761, 1, 25, 17, 27.9998
762, 762, 1, 25, 18, 25.99986
763, 763, 1, 25, 19, 23.99986
764, 764, 1, 25, 20, 21.99979
765, 765, 1, 25, 21, 19.99968
766, 766, 1, 25, 22, 17.99961
767, 767, 1, 25, 23, 15.9996
768, 768, 1, 25, 24, 13.99965
769, 769, 1, 25, 25, 11.99974
770, 770, 1, 25, 26, 9.999798
771, 771, 1, 25, 27, 7.999789
772, 772, 1, 25, 28, 5.999738
773, 773, 1, 25, 29, 3.999764
774, 774, 1, 25, 30, 1.999902
775, 775, 1, 25, 31, 0.0
776, 776, 1, 26, 1, 60.0
777, 777, 1, 26, 2, 58.00014
778, 778, 1, 26, 3, 56.00022
779, 779, 1, 26, 4, 54.00014
780, 780, 1, 26, 5, 51.99998
781, 781, 1, 26, 6, 49.99988
782, 782, 1, 26, 7, 47.99993
783, 783, 1, 26, 8, 46.00006
784, 784, 1, 26, 9, 44.00013
785, 785, 1, 26, 10, 42.00011
786, 786, 1, 26, 11, 40.00002
787, 787, 1, 26, 12, 37.99992
788, 788, 1, 26, 13, 35.99981
789, 789, 1, 26, 14, 33.9997
790, 790, 1, 26, 15, 31.9996
791, 791, 1, 26, 16, 29.99957
792, 792, 1, 26, 17, 27.99961
793, 793, 1, 26, 18, 25.9997
794, 794, 1, 26, 19, 23.99978
795, 795, 1, 26, 20, 21.9998
796, 796, 1, 26, 21, 19.99975
797, 797, 1, 26, 22, 17.99968
798, 798, 1, 26, 23, 15.99963
799, 799, 1, 26, 24, 13.99963
800, 800, 1, 26, 25, 11.9997
801, 801, 1, 26, 26, 9.999772
802, 802, 1, 26, 27, 7.999805
803, 803, 1, 26, 28, 5.999784
804, 804, 1, 26, 29, 3.999818
805, 805, 1, 26, 30, 1.999962
806, 806, 1, 26, 31, 0.0
807, 807, 1, 27, 1, 60.0
808, 808, 1, 27, 2, 58.00016
809, 809, 1, 27, 3, 56.00023
810, 810, 1, 27, 4, 54.00018
811, 811, 1, 27, 5, 52.00011
812, 812, 1, 27, 6, 49.99997
813, 813, 1, 27, 7, 47.99992
814, 814, 1, 27, 8, 46.0
815, 815, 1, 27, 9, 44.0001
816, 816, 1, 27, 10, 42.00011
817, 817, 1, 27, 11, 40.00003
818, 818, 1, 27, 12, 37.99992
819, 819, 1, 27, 13, 35.99981
820, 820, 1, 27, 14, 33.99968
821, 821, 1, 27, 15, 31.99956
822, 822, 1, 27, 16, 29.99947
823, 823, 1, 27, 17, 27.99946
824, 824, 1, 27, 18, 25.99953
825, 825, 1, 27, 19, 23.99964
826, 826, 1, 27, 20, 21.99975
827, 827, 1, 27, 21, 19.99979
828, 828, 1, 27, 22, 17.99977
829, 829, 1, 27, 23, 15.99972
830, 830, 1, 27, 24, 13.99969
831, 831, 1, 27, 25, 11.99971
832, 832, 1, 27, 26, 9.99977
833, 833, 1, 27, 27, 7.999827
834, 834, 1, 27, 28, 5.99984
835, 835, 1, 27, 29, 3.99989
836, 836, 1, 27, 30, 2.000047
837, 837, 1, 27, 31, 0.0
838, 838, 1, 28, 1, 60.0
839, 839, 1, 28, 2, 58.00018
840, 840, 1, 28, 3, 56.00021
841, 841, 1, 28, 4, 54.00011
842, 842, 1, 28, 5, 52.00021
843, 843, 1, 28, 6, 50.00018
844, 844, 1, 28, 7, 48.00004
845, 845, 1, 28, 8, 45.99996
846, 846, 1, 28, 9, 43.99998
847, 847, 1, 28, 10, 42.0
848, 848, 1, 28, 11, 39.99996
849, 849, 1, 28, 12, 37.99988
850, 850, 1, 28, 13, 35.99978
851, 851, 1, 28, 14, 33.99968
852, 852, 1, 28, 15, 31.99957
853, 853, 1, 28, 16, 29.99947
854, 854, 1, 28, 17, 27.99941
855, 855, 1, 28, 18, 25.99943
856, 856, 1, 28, 19, 23.99953
857, 857, 1, 28, 20, 21.99966
858, 858, 1, 28, 21, 19.99978
859, 859, 1, 28, 22, 17.99984
860, 860, 1, 28, 23, 15.99984
861, 861, 1, 28, 24, 13.99981
862, 862, 1, 28, 25, 11.9998
863, 863, 1, 28, 26, 9.999832
864, 864, 1, 28, 27, 7.999885
865, 865, 1, 28, 28, 5.999915
866, 866, 1, 28, 29, 3.999974
867, 867, 1, 28, 30, 2.000148
868, 868, 1, 28, 31, 0.0
869, 869, 1, 29, 1, 60.0
870, 870, 1, 29, 2, 58.00023
871, 871, 1, 29, 3, 56.00024
872, 872, 1, 29, 4, 53.99993
873, 873, 1, 29, 5, 52.00005
874, 874, 1, 29, 6, 50.00025
875, 875, 1, 29, 7, 48.00022
876, 876, 1, 29, 8, 46.00006
877, 877, 1, 29, 9, 43.99995
878, 878, 1, 29, 10, 41.9999
879, 879, 1, 29, 11, 39.99987
880, 880, 1, 29, 12, 37.99981
881, 881, 1, 29, 13, 35.99974
882, 882, 1, 29, 14, 33.99968
883, 883, 1, 29, 15, 31.9996
884, 884, 1, 29, 16, 29.99952
885, 885, 1, 29, 17, 27.99944
886, 886, 1, 29, 18, 25.99941
887, 887, 1, 29, 19, 23.99946
888, 888, 1, 29, 20, 21.99959
889, 889, 1, 29, 21, 19.99974
890, 890, 1, 29, 22, 17.99987
891, 891, 1, 29, 23, 15.99995
892, 892, 1, 29, 24, 13.99997
893, 893, 1, 29, 25, 11.99997
894, 894, 1, 29, 26, 9.999978
895, 895, 1, 29, 27, 8.000017
896, 896, 1, 29, 28, 6.000046
897, 897, 1, 29, 29, 4.000093
898, 898, 1, 29, 30, 2.00027
899, 899, 1, 29, 31, 0.0
900, 900, 1, 30, 1, 60.0
901, 901, 1, 30, 2, 58.00032
902, 902, 1, 30, 3, 56.00046
903, 903, 1, 30, 4, 54.0001
904, 904, 1, 30, 5, 51.99974
905, 905, 1, 30, 6, 49.9998
906, 906, 1, 30, 7, 47.99998
907, 907, 1, 30, 8, 46.00007
908, 908, 1, 30, 9, 44.00006
909, 909, 1, 30, 10, 42.00003
910, 910, 1, 30, 11, 39.99997
911, 911, 1, 30, 12, 37.99989
912, 912, 1, 30, 13, 35.99979
913, 913, 1, 30, 14, 33.99971
914, 914, 1, 30, 15, 31.99963
915, 915, 1, 30, 16, 29.99956
916, 916, 1, 30, 17, 27.99948
917, 917, 1, 30, 18, 25.99944
918, 918, 1, 30, 19, 23.99945
919, 919, 1, 30, 20, 21.99953
920, 920, 1, 30, 21, 19.99968
921, 921, 1, 30, 22, 17.99985
922, 922, 1, 30, 23, 15.99999
923, 923, 1, 30, 24, 14.00008
924, 924, 1, 30, 25, 12.00013
925, 925, 1, 30, 26, 10.00015
926, 926, 1, 30, 27, 8.000189
927, 927, 1, 30, 28, 6.000214
928, 928, 1, 30, 29, 4.000237
929, 929, 1, 30, 30, 2.000406
930, 930, 1, 30, 31, 0.0
931, 931, 1, 31, 1, 60.0
932, 932, 1, 31, 2, 58.00037
933, 933, 1, 31, 3, 56.00061
934, 934, 1, 31, 4, 54.00058
935, 935, 1, 31, 5, 52.00026
936, 936, 1, 31, 6, 50.00002
937, 937, 1, 31, 7, 47.99995
938, 938, 1, 31, 8, 45.99994
939, 939, 1, 31, 9, 43.99994
940, 940, 1, 31, 10, 41.99992
941, 941, 1, 31, 11, 39.99989
942, 942, 1, 31, 12, 37.99983
943, 943, 1, 31, 13, 35.99976
944, 944, 1, 31, 14, 33.99968
945, 945, 1, 31, 15, 31.99961
946, 946, 1, 31, 16, 29.99956
947, 947, 1, 31, 17, 27.99951
948, 948, 1, 31, 18, 25.99949
949, 949, 1, 31, 19, 23.9995
950, 950, 1, 31, 20, 21.99958
951, 951, 1, 31, 21, 19.99972
952, 952, 1, 31, 22, 17.9999
953, 953, 1, 31, 23, 16.00008
954, 954, 1, 31, 24, 14.00023
955, 955, 1, 31, 25, 12.00032
956, 956, 1, 31, 26, 10.00035
957, 957, 1, 31, 27, 8.000338
958, 958, 1, 31, 28, 6.000281
959, 959, 1, 31, 29, 4.000172
960, 960, 1, 31, 30, 2.000205
961, 961, 1, 31, 31, 0.0
